id, availability, condition, description, image_link, link, title, price, gtin, mpn, brand, address, neighborhood, availability_radius, product_type, ios_url, ios_app_store_id, ios_app_name, iphone_url, iphone_app_store_id, iphone_app_name, ipad_app_store_id, ipad_app_name, android_url, android_package, android_app_name, windows_phone_url, windows_phone_app_id, windows_phone_app_name, custom_label_0
"0e3a566b-e019-444b-b4a9-0ea94a06cb81","in stock","new","Casa Libre (mercado Norte)","https://static.ifood.com.br/imagens/ce/marketing-automation/images/hamburguesas/hamburguesa_copia_4.png","https://www.ifood.com.ar/delivery/santa-fe-sf/casa-libre-mercado-norte--","Casa Libre (mercado Norte)","1",,,"iFood","{""latitude"":""-31.63677"", ""longitude"":""-60.70894""}", ,"2","Hamburguesas","ifood://restaurant/0e3a566b-e019-444b-b4a9-0ea94a06cb81","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/0e3a566b-e019-444b-b4a9-0ea94a06cb81","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"82d5fb32-16a6-4866-9c2d-ec515f6458bc","in stock","new","Pancho Panza","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/pancho+panza_PANCHOPANZA.png","https://www.ifood.com.ar/delivery/santa-fe-sf/pancho-panza--","Pancho Panza","3",,,"iFood","{""latitude"":""-31.638876"", ""longitude"":""-60.704482""}", ,"2","Pancho","ifood://restaurant/82d5fb32-16a6-4866-9c2d-ec515f6458bc","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/82d5fb32-16a6-4866-9c2d-ec515f6458bc","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"c8b3189b-bcf4-4ece-a72f-c562a3feed6e","in stock","new","Heladería Veneto","https://static.ifood.com.br/imagens/ce/marketing-automation/images/helados/helados.png","https://www.ifood.com.ar/delivery/santa-fe-sf/heladeria-veneto--","Heladería Veneto","3",,,"iFood","{""latitude"":""-31.635102"", ""longitude"":""-60.705884""}", ,"2","Helados","ifood://restaurant/c8b3189b-bcf4-4ece-a72f-c562a3feed6e","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/c8b3189b-bcf4-4ece-a72f-c562a3feed6e","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"d0b21074-c215-43ac-bc06-bdcdab43f992","in stock","new","Roqueta","https://static.ifood.com.br/imagens/ce/marketing-automation/images/hamburguesas/hamburguesa_copia_3.png","https://www.ifood.com.ar/delivery/santa-fe-sf/roqueta--","Roqueta","3",,,"iFood","{""latitude"":""-31.641532"", ""longitude"":""-60.702741""}", ,"2","Hamburguesas","ifood://restaurant/d0b21074-c215-43ac-bc06-bdcdab43f992","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/d0b21074-c215-43ac-bc06-bdcdab43f992","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"1ab57e1c-6d79-454e-b87a-94ced2f594b1","in stock","new","Vianderos","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/201707031915_1ab57e1c-6d79-454e-b87a-94ced2f594b1.jpg","https://www.ifood.com.ar/delivery/santa-fe-sf/vianderos--","Vianderos","3",,,"iFood","{""latitude"":""-31.638485"", ""longitude"":""-60.706933""}", ,"2","Viandas","ifood://restaurant/1ab57e1c-6d79-454e-b87a-94ced2f594b1","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/1ab57e1c-6d79-454e-b87a-94ced2f594b1","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"12e85b79-3f30-4cbf-addd-dfb8ebca27dc","in stock","new","Parada Mitre","https://static.ifood.com.br/imagens/ce/marketing-automation/images/pizzas/pizza_copia_4.png","https://www.ifood.com.ar/delivery/santa-fe-sf/parada-mitre--","Parada Mitre","3",,,"iFood","{""latitude"":""-31.655426"", ""longitude"":""-60.722934""}", ,"2","Pizzas","ifood://restaurant/12e85b79-3f30-4cbf-addd-dfb8ebca27dc","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/12e85b79-3f30-4cbf-addd-dfb8ebca27dc","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"bb0569de-c763-4b09-992b-6d338939a65a","in stock","new","Necochea","https://static.ifood.com.br/imagens/ce/marketing-automation/images/helados/helados_copia_3.png","https://www.ifood.com.ar/delivery/santa-fe-sf/necochea--","Necochea","3",,,"iFood","{""latitude"":""-31.636111"", ""longitude"":""-60.701131""}", ,"2","Helados","ifood://restaurant/bb0569de-c763-4b09-992b-6d338939a65a","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/bb0569de-c763-4b09-992b-6d338939a65a","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"4caac1e5-383a-4ab2-9ccf-0d8c4eaa7b7b","in stock","new","Heladería Portobelo Botánico","https://static.ifood.com.br/imagens/ce/marketing-automation/images/helados/helados_copia_4.png","https://www.ifood.com.ar/delivery/santa-fe-sf/heladeria-portobelo-botanico--","Heladería Portobelo Botánico","3",,,"iFood","{""latitude"":""-31.624678"", ""longitude"":""-60.699771""}", ,"2","Helados","ifood://restaurant/4caac1e5-383a-4ab2-9ccf-0d8c4eaa7b7b","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/4caac1e5-383a-4ab2-9ccf-0d8c4eaa7b7b","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"255274a8-c407-470d-9c76-2ca4cba5c139","in stock","new","Heladería Trevi Facundo","https://static.ifood.com.br/imagens/ce/marketing-automation/images/helados/helados.png","https://www.ifood.com.ar/delivery/santa-fe-sf/heladeria-trevi-facundo--","Heladería Trevi Facundo","3",,,"iFood","{""latitude"":""-31.611053"", ""longitude"":""-60.704635""}", ,"2","Helados","ifood://restaurant/255274a8-c407-470d-9c76-2ca4cba5c139","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/255274a8-c407-470d-9c76-2ca4cba5c139","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"28b21f95-de48-46a5-aac0-d9dc8d6678f8","in stock","new","Llopo S Ala Peruana","https://static.ifood.com.br/imagens/ce/marketing-automation/images/pollo/alitas_y_pollo_copia_5.png","https://www.ifood.com.ar/delivery/santa-fe-sf/llopo-s-ala-peruana--","Llopo S Ala Peruana","3",,,"iFood","{""latitude"":""-31.632487"", ""longitude"":""-60.704888""}", ,"2","Pollo","ifood://restaurant/28b21f95-de48-46a5-aac0-d9dc8d6678f8","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/28b21f95-de48-46a5-aac0-d9dc8d6678f8","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"396cdbd4-8333-46c1-bfbe-39b6ab5c82bf","in stock","new","Brasería Miguelito","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/25BraseriaMig_BRASE_ELITO.png","https://www.ifood.com.ar/delivery/santo-tome-sf/braseria-miguelito--","Brasería Miguelito","3",,,"iFood","{""latitude"":""-31.660974"", ""longitude"":""-60.759734""}", ,"2","Parilla","ifood://restaurant/396cdbd4-8333-46c1-bfbe-39b6ab5c82bf","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/396cdbd4-8333-46c1-bfbe-39b6ab5c82bf","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTO TOME"
"4d82cbc2-e8d2-4f3d-8393-234f50ebca3d","in stock","new","Planeta Pizza Guadalupe","https://static.ifood.com.br/imagens/ce/marketing-automation/images/pizzas/pizza.png","https://www.ifood.com.ar/delivery/santa-fe-sf/planeta-pizza-guadalupe--","Planeta Pizza Guadalupe","3",,,"iFood","{""latitude"":""-31.612344"", ""longitude"":""-60.680097""}", ,"2","Pizzas","ifood://restaurant/4d82cbc2-e8d2-4f3d-8393-234f50ebca3d","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/4d82cbc2-e8d2-4f3d-8393-234f50ebca3d","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"08eb1de2-8a34-43fb-895e-df48df2ae8b0","in stock","new","Pizza Con Tutti","https://static.ifood.com.br/imagens/ce/marketing-automation/images/pizzas/pizza_copia_5.png","https://www.ifood.com.ar/delivery/santa-fe-sf/pizza-con-tutti--","Pizza Con Tutti","3",,,"iFood","{""latitude"":""-31.633964"", ""longitude"":""-60.711287""}", ,"2","Pizzas","ifood://restaurant/08eb1de2-8a34-43fb-895e-df48df2ae8b0","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/08eb1de2-8a34-43fb-895e-df48df2ae8b0","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"e2fa2445-2fc2-404f-93fe-39a0cdf998d0","in stock","new","Master Cheff","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/50MasterCheff_MASTERCHEFF.png","https://www.ifood.com.ar/delivery/santo-tome-sf/master-cheff--","Master Cheff","3",,,"iFood","{""latitude"":""-31.666522"", ""longitude"":""-60.764405""}", ,"2","Minutas","ifood://restaurant/e2fa2445-2fc2-404f-93fe-39a0cdf998d0","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/e2fa2445-2fc2-404f-93fe-39a0cdf998d0","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTO TOME"
"267d7ce3-4288-4483-91ad-6269d63e098a","in stock","new","Amira","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/amira_AMIRA.png","https://www.ifood.com.ar/delivery/cordoba-cba/amira--","Amira","1",,,"iFood","{""latitude"":""-31.42926"", ""longitude"":""-64.191118""}", ,"2","Comida Internacional","ifood://restaurant/267d7ce3-4288-4483-91ad-6269d63e098a","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/267d7ce3-4288-4483-91ad-6269d63e098a","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"CORDOBA"
"7d75e522-35e0-4d3c-8ea0-0a7c1113e9e7","in stock","new","Sándwiches, lomos, pizzas, empanadas, hamburguesas, milanesas, papas y mucho más!","https://static.ifood.com.br/imagens/ce/marketing-automation/images/pizzas/pizza.png","https://www.ifood.com.ar/delivery/cordoba-cba/central-g-independencia--","Central G (independencia)","3",,,"iFood","{""latitude"":""-31.421213"", ""longitude"":""-64.18625""}", ,"2","Pizzas","ifood://restaurant/7d75e522-35e0-4d3c-8ea0-0a7c1113e9e7","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/7d75e522-35e0-4d3c-8ea0-0a7c1113e9e7","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"CORDOBA"
"8ba763cb-11df-424b-8549-e61de5496d89","in stock","new","Catos Food And Drinks","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/catos_origina_CATOS_RINKS.jpg","https://www.ifood.com.ar/delivery/cordoba-cba/catos-food-and-drinks--","Catos Food And Drinks","3",,,"iFood","{""latitude"":""-31.423289"", ""longitude"":""-64.185604""}", ,"2","Lomitos","ifood://restaurant/8ba763cb-11df-424b-8549-e61de5496d89","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/8ba763cb-11df-424b-8549-e61de5496d89","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"CORDOBA"
"649a0d28-75f7-408f-9aa3-c14a7efec2a9","in stock","new","Pizzas Ad","https://static.ifood.com.br/imagens/ce/marketing-automation/images/pizzas/pizza_copia_3.png","https://www.ifood.com.ar/delivery/cordoba-cba/pizzas-ad--","Pizzas Ad","3",,,"iFood","{""latitude"":""-31.410651"", ""longitude"":""-64.193249""}", ,"2","Pizzas","ifood://restaurant/649a0d28-75f7-408f-9aa3-c14a7efec2a9","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/649a0d28-75f7-408f-9aa3-c14a7efec2a9","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"CORDOBA"
"b75789ca-1b83-4293-8955-d2094e462015","in stock","new","Wiki","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/29244632_1551_WIKI.png","https://www.ifood.com.ar/delivery/cordoba-cba/wiki--","Wiki","3",,,"iFood","{""latitude"":""-31.423904"", ""longitude"":""-64.176985""}", ,"2","Comida Argentina","ifood://restaurant/b75789ca-1b83-4293-8955-d2094e462015","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/b75789ca-1b83-4293-8955-d2094e462015","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"CORDOBA"
"e3188f97-9031-49a7-acd2-645e282dcd5d","in stock","new","Urbano Delivery","https://static.ifood.com.br/imagens/ce/marketing-automation/images/pizzas/pizza_copia_5.png","https://www.ifood.com.ar/delivery/cordoba-cba/urbano-delivery--","Urbano Delivery","3",,,"iFood","{""latitude"":""-31.427406"", ""longitude"":""-64.188654""}", ,"2","Pizzas","ifood://restaurant/e3188f97-9031-49a7-acd2-645e282dcd5d","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/e3188f97-9031-49a7-acd2-645e282dcd5d","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"CORDOBA"
"d423f5ab-8c69-47be-bd91-36c13da60dc0","in stock","new","Don Ugo","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/don+ugo_DONUGO.png","https://www.ifood.com.ar/delivery/cordoba-cba/don-ugo--","Don Ugo","3",,,"iFood","{""latitude"":""-31.449301"", ""longitude"":""-64.18685""}", ,"2","Lomitos","ifood://restaurant/d423f5ab-8c69-47be-bd91-36c13da60dc0","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/d423f5ab-8c69-47be-bd91-36c13da60dc0","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"CORDOBA"
"5e938355-cdcc-4d0b-877d-168bd4a94269","in stock","new","Betos Lomos Mendoza","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/betos_origina_BETOS_NDOZA.png","https://www.ifood.com.ar/delivery/godoy-cruz-mza/betos-lomos-mendoza--","Betos Lomos Mendoza","2",,,"iFood","{""latitude"":""-32.908081"", ""longitude"":""-68.84396""}", ,"2","Lomitos","ifood://restaurant/5e938355-cdcc-4d0b-877d-168bd4a94269","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/5e938355-cdcc-4d0b-877d-168bd4a94269","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"GODOY CRUZ"
"426544c3-ef6e-4056-83d1-9308c8b689df","in stock","new","Un clasico de sandwiches en mendoza, en su versión para chicos.","https://static.ifood.com.br/imagens/ce/marketing-automation/images/sandwiches/sandwich_y_tortas_copia_5.png","https://www.ifood.com.ar/delivery/godoy-cruz-mza/la-india-san-m-sur--","La India San M Sur","2",,,"iFood","{""latitude"":""-32.929753"", ""longitude"":""-68.84967""}", ,"2","Sandwiches","ifood://restaurant/426544c3-ef6e-4056-83d1-9308c8b689df","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/426544c3-ef6e-4056-83d1-9308c8b689df","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"GODOY CRUZ"
"72a84f44-3063-4ea1-b9c5-806a9e2a56af","in stock","new","Ooh Sushi","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/201802030957_72a84f44-3063-4ea1-b9c5-806a9e2a56af.jpg","https://www.ifood.com.ar/delivery/lujan-de-cuyo-mza/ooh-sushi--","Ooh Sushi","3",,,"iFood","{""latitude"":""-33.035994"", ""longitude"":""-68.883118""}", ,"2","Sushi","ifood://restaurant/72a84f44-3063-4ea1-b9c5-806a9e2a56af","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/72a84f44-3063-4ea1-b9c5-806a9e2a56af","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"LUJAN DE CUYO"
"f9b96201-efbd-4b99-bb22-a44a8848deba","in stock","new","El Tano Piadineria Beltran","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/201806081102_f9b96201-efbd-4b99-bb22-a44a8848deba.png","https://www.ifood.com.ar/delivery/godoy-cruz-mza/el-tano-piadineria-beltran--","El Tano Piadineria Beltran","1",,,"iFood","{""latitude"":""-32.912059"", ""longitude"":""-68.850545""}", ,"2","Comida Internacional","ifood://restaurant/f9b96201-efbd-4b99-bb22-a44a8848deba","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/f9b96201-efbd-4b99-bb22-a44a8848deba","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"GODOY CRUZ"
"e33fa0c2-d83e-4632-a0d4-e4c226a86727","in stock","new","Big Salads 5ta","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/logo+big+sala_BIGSALADS5TA.jpg","https://www.ifood.com.ar/delivery/mendoza-mza/big-salads-5ta--","Big Salads 5ta","2",,,"iFood","{""latitude"":""-32.901601"", ""longitude"":""-68.852811""}", ,"2","Ensaladas","ifood://restaurant/e33fa0c2-d83e-4632-a0d4-e4c226a86727","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/e33fa0c2-d83e-4632-a0d4-e4c226a86727","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"MENDOZA"
"2297ffeb-39cb-4d49-a4fa-bd6d45d3db6e","in stock","new","Giuca Pizzas Y Lomos","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/giuca_origina_GIUCA_LOMOS.jpg","https://www.ifood.com.ar/delivery/cordoba-cba/giuca-pizzas-y-lomos--","Giuca Pizzas Y Lomos","1",,,"iFood","{""latitude"":""-31.423289"", ""longitude"":""-64.185604""}", ,"2","Comida Argentina","ifood://restaurant/2297ffeb-39cb-4d49-a4fa-bd6d45d3db6e","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/2297ffeb-39cb-4d49-a4fa-bd6d45d3db6e","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"CORDOBA"
"13825432-a5da-482d-a615-8e974a1ee374","in stock","new","Gaeta","https://static.ifood.com.br/imagens/ce/marketing-automation/images/pizzas/pizza_copia_4.png","https://www.ifood.com.ar/delivery/rafaela-sf/gaeta--","Gaeta","3",,,"iFood","{""latitude"":""-31.257144"", ""longitude"":""-61.492953""}", ,"2","Pizzas","ifood://restaurant/13825432-a5da-482d-a615-8e974a1ee374","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/13825432-a5da-482d-a615-8e974a1ee374","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"RAFAELA"
"03fc619a-b214-4f02-8507-7c4b6519bf40","in stock","new","Citty Pollos A La Parrilla","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/10CittyParril_CITTY_RILLA.png","https://www.ifood.com.ar/delivery/cordoba-cba/citty-pollos-a-la-parrilla--","Citty Pollos A La Parrilla","3",,,"iFood","{""latitude"":""-31.425892"", ""longitude"":""-64.191073""}", ,"2","Comida Argentina","ifood://restaurant/03fc619a-b214-4f02-8507-7c4b6519bf40","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/03fc619a-b214-4f02-8507-7c4b6519bf40","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"CORDOBA"
"7bad4e8d-0e9b-4799-905b-fabbe5f0d22a","in stock","new","El Tano Piadineria San Martin","https://static.ifood.com.br/imagens/ce/marketing-automation/images/italiana/italiana.png","https://www.ifood.com.ar/delivery/godoy-cruz-mza/el-tano-piadineria-san-martin--","El Tano Piadineria San Martin","2",,,"iFood","{""latitude"":""-32.908161"", ""longitude"":""-68.843961""}", ,"2","Italiana","ifood://restaurant/7bad4e8d-0e9b-4799-905b-fabbe5f0d22a","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/7bad4e8d-0e9b-4799-905b-fabbe5f0d22a","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"GODOY CRUZ"
"094b79fa-1545-4121-8e27-3b32c7410fdd","in stock","new","Heladería Portobelo Centro","https://static.ifood.com.br/imagens/ce/marketing-automation/images/helados/helados.png","https://www.ifood.com.ar/delivery/santa-fe-sf/heladeria-portobelo-centro--","Heladería Portobelo Centro","3",,,"iFood","{""latitude"":""-31.640336"", ""longitude"":""-60.721424""}", ,"2","Helados","ifood://restaurant/094b79fa-1545-4121-8e27-3b32c7410fdd","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/094b79fa-1545-4121-8e27-3b32c7410fdd","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"ebe597df-32b3-49e0-ab09-5319b5c97e85","in stock","new","Americana Express","https://static.ifood.com.br/imagens/ce/marketing-automation/images/helados/helados.png","https://www.ifood.com.ar/delivery/santa-fe-sf/americana-express--","Americana Express","3",,,"iFood","{""latitude"":""-31.635186"", ""longitude"":""-60.710162""}", ,"2","Helados","ifood://restaurant/ebe597df-32b3-49e0-ab09-5319b5c97e85","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/ebe597df-32b3-49e0-ab09-5319b5c97e85","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"d63add35-ae74-47a5-9db3-a98090d39b4b","in stock","new","Ppt","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/ppt_PPT.jpg","https://www.ifood.com.ar/delivery/cordoba-cba/ppt--","Ppt","3",,,"iFood","{""latitude"":""-31.42179"", ""longitude"":""-64.183357""}", ,"2","Lomitos","ifood://restaurant/d63add35-ae74-47a5-9db3-a98090d39b4b","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/d63add35-ae74-47a5-9db3-a98090d39b4b","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"CORDOBA"
"34b08cb7-dd35-4ae7-a0da-c019f1eae42b","in stock","new","Planeta Pizza Centro","https://static.ifood.com.br/imagens/ce/marketing-automation/images/pizzas/pizza.png","https://www.ifood.com.ar/delivery/santa-fe-sf/planeta-pizza-centro--","Planeta Pizza Centro","3",,,"iFood","{""latitude"":""-31.64346"", ""longitude"":""-60.704842""}", ,"2","Pizzas","ifood://restaurant/34b08cb7-dd35-4ae7-a0da-c019f1eae42b","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/34b08cb7-dd35-4ae7-a0da-c019f1eae42b","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"d2090803-0bad-4a14-86e6-64c3f6135976","in stock","new","Heladería Trevi Costanera","https://static.ifood.com.br/imagens/ce/marketing-automation/images/helados/helados.png","https://www.ifood.com.ar/delivery/santa-fe-sf/heladeria-trevi-costanera--","Heladería Trevi Costanera","3",,,"iFood","{""latitude"":""-31.630219"", ""longitude"":""-60.678663""}", ,"2","Helados","ifood://restaurant/d2090803-0bad-4a14-86e6-64c3f6135976","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/d2090803-0bad-4a14-86e6-64c3f6135976","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"da271d5b-b6c2-4934-be5f-7eb40ab7fba2","in stock","new","La Pizza","https://static.ifood.com.br/imagens/ce/marketing-automation/images/pizzas/pizza_copia_3.png","https://www.ifood.com.ar/delivery/mendoza-mza/la-pizza--","La Pizza","3",,,"iFood","{""latitude"":""-32.888675"", ""longitude"":""-68.849181""}", ,"2","Pizzas","ifood://restaurant/da271d5b-b6c2-4934-be5f-7eb40ab7fba2","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/da271d5b-b6c2-4934-be5f-7eb40ab7fba2","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"MENDOZA"
"7c20e328-000b-4316-b04e-acbc4f84fcb5","in stock","new","Almirante Brownie","https://static.ifood.com.br/imagens/ce/marketing-automation/images/postres/postres_pasteles_pan_copia_4.png","https://www.ifood.com.ar/delivery/santa-fe-sf/almirante-brownie--","Almirante Brownie","1",,,"iFood","{""latitude"":""-31.644985"", ""longitude"":""-60.713512""}", ,"2","Postres","ifood://restaurant/7c20e328-000b-4316-b04e-acbc4f84fcb5","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/7c20e328-000b-4316-b04e-acbc4f84fcb5","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"356fb716-338f-4f19-bc90-03b1eb0886cc","in stock","new","Mahatmas","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/201805081702_356fb716-338f-4f19-bc90-03b1eb0886cc.png","https://www.ifood.com.ar/delivery/santa-fe-sf/mahatmas--","Mahatmas","3",,,"iFood","{""latitude"":""-31.635397"", ""longitude"":""-60.699473""}", ,"2","Picadas","ifood://restaurant/356fb716-338f-4f19-bc90-03b1eb0886cc","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/356fb716-338f-4f19-bc90-03b1eb0886cc","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"6f55c4c6-fb2a-4cb6-94d1-36914f1a0bde","in stock","new","Heladería Trevi Galicia","https://static.ifood.com.br/imagens/ce/marketing-automation/images/helados/helados_copia_2.png","https://www.ifood.com.ar/delivery/santa-fe-sf/heladeria-trevi-galicia--","Heladería Trevi Galicia","3",,,"iFood","{""latitude"":""-31.607991"", ""longitude"":""-60.676987""}", ,"2","Helados","ifood://restaurant/6f55c4c6-fb2a-4cb6-94d1-36914f1a0bde","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/6f55c4c6-fb2a-4cb6-94d1-36914f1a0bde","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
"600a4d98-db92-4b7e-9195-5ae738657b99","in stock","new","Pollos San Juan","https://static.ifood.com.br/imagens/ce/marketing-automation/images/pollo/alitas_y_pollo_copia_4.png","https://www.ifood.com.ar/delivery/cordoba-cba/pollos-san-juan--","Pollos San Juan","3",,,"iFood","{""latitude"":""-31.418981"", ""longitude"":""-64.192961""}", ,"2","Pollo","ifood://restaurant/600a4d98-db92-4b7e-9195-5ae738657b99","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/600a4d98-db92-4b7e-9195-5ae738657b99","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"CORDOBA"
"411927b0-0eac-4b01-b49a-2bfc5f540471","in stock","new","Elaboración de gran variedad de empanadas gourmet y artesanales","https://d1jgln4w9al398.cloudfront.net/imagens/ce/logosgde/13ElHornito_ELHOR_GUENO.png","https://www.ifood.com.ar/delivery/cordoba-cba/el-hornito-santiagueno-transito--","El Hornito Santiagueño (transito)","3",,,"iFood","{""latitude"":""-31.424962"", ""longitude"":""-64.17747""}", ,"2","Empanadas","ifood://restaurant/411927b0-0eac-4b01-b49a-2bfc5f540471","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/411927b0-0eac-4b01-b49a-2bfc5f540471","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"CORDOBA"
"44544c64-2354-455a-b2c9-2290fdaae51a","in stock","new","Heladería Trevi Boulevard","https://static.ifood.com.br/imagens/ce/marketing-automation/images/helados/helados_copia_2.png","https://www.ifood.com.ar/delivery/santa-fe-sf/heladeria-trevi-boulevard--","Heladería Trevi Boulevard","3",,,"iFood","{""latitude"":""-31.634365"", ""longitude"":""-60.708514""}", ,"2","Helados","ifood://restaurant/44544c64-2354-455a-b2c9-2290fdaae51a","483017239","iFood Delivery e Entrega de Comida",,,,,,"ifood://restaurant/44544c64-2354-455a-b2c9-2290fdaae51a","br.com.brainweb.ifood","iFood - Delivery de Comida",,,,"SANTA FE"
